"Id","Description","baseMean","All_norm","minus.5614_norm","minus.6086_norm","minus.10675_norm","minus.SICO_norm","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_01744","hypothetical protein",2.32,3.05357142857143,4.07142857142857,2.03571428571429,2.03571428571429,1.01785714285714,1.726,0.787,0.84,0.401029514425126,NA,0.759,-0.399,-0.394,0.693535064546318,1,1.136,0.184,0.211,0.832897558284519,NA,0.796,-0.329,-0.247,0.805214523351072,0.900636901012119
"NLANBGKA_01745","hypothetical protein",0.66,0,0,0,0,16.6829268292683,4.722,2.239,0.955,0.339378239009213,NA,1.516,0.6,0.249,0.802981924704557,1,1.374,0.458,0.197,0.844171193605075,NA,26.172,4.71,2.02,0.0434073833685996,NA
"NLANBGKA_01746","hypothetical protein",0.43,0,0,1.5,1.5,0,3.288,1.717,0.723,0.469873350798803,NA,4.298,2.104,0.895,0.370779199253977,1,4.117,2.042,0.905,0.365202837403871,NA,5.428,2.441,0.997,0.318773426561192,NA
"NLANBGKA_01747","hypothetical protein",4.14,7.7948717948718,15.5897435897436,7.7948717948718,7.7948717948718,3.8974358974359,1.7,0.766,1.041,0.297689938089755,NA,0.876,-0.191,-0.249,0.803601637005842,1,0.822,-0.282,-0.399,0.689810179333713,NA,0.876,-0.191,-0.177,0.859854472476764,0.928618489030108
"NLANBGKA_01748","hypothetical protein",0.04,0,0,0,0,0,3.321,1.732,0.362,0.717713095928812,NA,1.46,0.546,0.114,0.909553405131129,1,0.645,-0.632,-0.132,0.895184361921986,NA,7.438,2.895,0.601,0.54757398532708,NA
"NLANBGKA_01749","Serine--tRNA ligase",294.09,165.232941176471,152.357647058824,138.945882352941,199.030588235294,133.581176470588,0.951,-0.073,-0.523,0.60094225683843,0.923408592812477,0.854,-0.227,-1.651,0.0987738065659629,1,1.2,0.263,2.017,0.0437360022757576,0.118968733773897,0.816,-0.293,-1.705,0.0881494162882439,0.236662335494567
"NLANBGKA_01750","hypothetical protein",20.74,34.9354838709677,23.9032258064516,36.7741935483871,58.8387096774194,36.7741935483871,0.812,-0.3,-0.734,0.462762487739391,0.878950912508655,1.055,0.078,0.204,0.838111708568895,1,1.703,0.768,2.219,0.0265052912768167,0.0805374910531111,0.656,-0.608,-1.015,0.310265908983961,0.542537785536594
"NLANBGKA_01751","PTS system mannose-specific EIID component",407.18,336.356435643564,324.316831683168,329.584158415842,261.108910891089,279.920792079208,0.987,-0.019,-0.129,0.897412803004931,0.988031274173523,0.979,-0.03,-0.21,0.833709202915366,1,0.776,-0.366,-2.607,0.00913463782007767,0.0346578905526476,0.821,-0.285,-1.69,0.0910379343637638,0.241187305276221
"NLANBGKA_01752","PTS system mannose-specific EIIC component",848.13,832.407272727273,697.265454545455,790.123636363636,585.338181818182,610.210909090909,0.853,-0.229,-2.066,0.038829669155469,0.338269327497671,0.948,-0.077,-0.708,0.478900091805714,1,0.704,-0.507,-4.727,2.27879988631237e-06,2.93965185334296e-05,0.762,-0.393,-3.124,0.00178188787366954,0.0140538950929414
"NLANBGKA_01753","PTS system mannose-specific EIIAB component",827.54,623.2,592.109090909091,549.963636363636,537.527272727273,555.490909090909,0.952,-0.071,-0.745,0.456102611595911,0.878050660766607,0.88,-0.185,-1.967,0.0491417907913869,1,0.857,-0.223,-2.441,0.0146594202296547,0.0506124508658882,0.889,-0.17,-1.535,0.124857406067091,0.293126771782125
"NLANBGKA_01754","Kynurenine formamidase",65.73,70.3703703703704,57.2345679012346,58.1728395061728,50.6666666666667,71.3086419753086,0.837,-0.257,-0.89,0.373238871179362,0.85145117487792,0.814,-0.296,-1.051,0.293354638881034,1,0.697,-0.521,-1.919,0.0550076168224046,0.140894960777964,0.983,-0.025,-0.074,0.941208481371362,0.971886794527336
"NLANBGKA_01755","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU",21.81,18.5777777777778,21.1111111111111,16.0444444444444,21.1111111111111,15.2,1.12,0.164,0.491,0.623742767361195,0.930101067703904,0.943,-0.085,-0.259,0.795816867677786,1,1.098,0.135,0.452,0.651301414469869,0.783881855074423,0.953,-0.07,-0.148,0.88271456650335,0.940475105893036
"NLANBGKA_01756","Adenine permease AdeQ",24.79,9.15856236786469,7.23044397463002,13.9788583509514,9.64059196617336,19.2811839323467,0.845,-0.243,-0.667,0.505087457498239,0.897972386983745,1.476,0.562,1.729,0.0838929751923333,1,1.05,0.07,0.227,0.820453111956821,0.899013873256161,1.696,0.762,1.797,0.0723229646305015,0.206289428086253
"NLANBGKA_01757","tRNA threonylcarbamoyladenosine biosynthesis protein TsaE",2.68,4.6530612244898,7.75510204081633,4.6530612244898,4.6530612244898,0,1.205,0.27,0.309,0.757340365712001,NA,0.769,-0.379,-0.425,0.670695233411479,1,0.878,-0.187,-0.232,0.816190738285591,NA,0.27,-1.889,-1.359,0.173994543370993,0.366442384379964
"NLANBGKA_01758","Mycothiol acetyltransferase",17.36,23.7225433526012,22.4046242774566,22.4046242774566,26.3583815028902,19.7687861271676,1.048,0.068,0.181,0.856125713705529,0.988031274173523,0.938,-0.093,-0.254,0.799593407683519,1,1.245,0.316,0.967,0.33379013659038,0.515956649043301,0.906,-0.143,-0.263,0.792306499038607,0.898505182350315
"NLANBGKA_01759","Biofilm regulatory protein A",79.33,40.2352941176471,41.3529411764706,48.0588235294118,46.9411764705882,44.7058823529412,0.982,-0.026,-0.132,0.895362996112705,0.988031274173523,1.142,0.192,1.02,0.307891140098228,1,1.133,0.18,1.025,0.305194956434718,0.484420182528931,1.13,0.177,0.694,0.487774354396024,0.704197851136709
"NLANBGKA_01760","Ribosome maturation factor RimP",35.43,45.0191082802548,42.1146496815287,56.6369426751592,46.4713375796178,68.2547770700637,0.934,-0.098,-0.329,0.742064595834087,0.966255794798454,1.266,0.34,1.227,0.219793917930032,1,1.019,0.027,0.102,0.918427342600914,0.952834668158654,1.685,0.753,2.165,0.0304034986363704,0.113587419132902
"NLANBGKA_01761","Transcription termination/antitermination protein NusA",50.78,19.2429667519182,32.0716112531969,26.2404092071611,30.3222506393862,39.6521739130435,1.479,0.565,1.986,0.0470425334851234,0.376340267880987,1.363,0.447,1.604,0.108637835963254,1,1.555,0.637,2.444,0.0145337351819758,0.0504238880763416,2.054,1.039,3.12,0.00180794460673611,0.0141483254865605
"NLANBGKA_01762","hypothetical protein",16.84,44.2040816326531,41.8775510204082,41.8775510204082,34.8979591836735,34.8979591836735,0.964,-0.053,-0.116,0.907309278583465,0.98830689537987,1.09,0.124,0.282,0.77788086097605,1,0.904,-0.146,-0.35,0.726591936036714,0.839604199703662,1.131,0.177,0.31,0.756497549214387,0.875061532627041
"NLANBGKA_01763","putative ribosomal protein YlxQ",9.56,20.043956043956,22.5494505494505,30.0659340659341,22.5494505494505,25.0549450549451,1.132,0.179,0.335,0.737845209779621,NA,1.535,0.619,1.248,0.212021444185818,1,1.26,0.333,0.714,0.475150618135771,0.637677609915349,1.116,0.158,0.212,0.832070816949998,0.914139716821956
"NLANBGKA_01764","Translation initiation factor IF-2",316.64,64.7974549310711,69.8748674443266,73.2598091198303,77.8536585365854,97.1961823966066,1.09,0.124,0.853,0.393512663365863,0.852732450484838,1.142,0.192,1.358,0.174400035386173,1,1.218,0.284,2.087,0.0368656174463036,0.105468369266744,1.535,0.619,3.813,0.000137085365681974,0.00178319304443768
"NLANBGKA_01765","Ribosome-binding factor A",6.68,7.7948717948718,9.74358974358974,11.6923076923077,15.5897435897436,21.4358974358974,1.287,0.364,0.488,0.625624681787029,NA,1.254,0.327,0.452,0.650973468578219,1,1.921,0.942,1.449,0.147464920639051,0.290628781092797,2.997,1.584,1.933,0.0531769509983428,0.16697124943101
"NLANBGKA_01766","LOG family protein YvdD",0.17,0,0,0,0,0,1.615,0.692,0.178,0.858386608373641,NA,0.466,-1.101,-0.282,0.778307463732611,1,0.488,-1.035,-0.267,0.789167583259592,NA,2.384,1.253,0.32,0.749165491059391,NA
"NLANBGKA_01767","LOG family protein YvdD",10.52,28.1797752808989,28.1797752808989,38.4269662921348,28.1797752808989,15.3707865168539,1.104,0.143,0.3,0.764555043910843,NA,1.497,0.582,1.316,0.188033649116756,1,1.041,0.059,0.139,0.889593534875896,0.939661740614874,0.703,-0.508,-0.664,0.506843837154128,0.719482507439256
"NLANBGKA_01768","Aminoacyltransferase FemB",95.58,74.0047732696897,56.0477326968974,63.6658711217184,24.4868735083532,41.8997613365155,0.799,-0.324,-1.654,0.0982230213817839,0.538612624290721,0.873,-0.196,-1.036,0.300399513061344,1,0.327,-1.614,-8.458,2.72111321037476e-17,1.75511802069172e-15,0.519,-0.946,-3.464,0.000532934660461237,0.00538581650240959
"NLANBGKA_01769","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase",89.84,41.7130977130977,38.8690228690229,45.5051975051975,45.97920997921,41.2390852390852,0.942,-0.087,-0.356,0.722168475247776,0.96317987890538,1.074,0.103,0.44,0.66006271741072,1,1.089,0.123,0.547,0.584639948889085,0.730796865728344,1.021,0.031,0.105,0.916460680630715,0.95925848916259
"NLANBGKA_01770","Lipid II flippase MurJ",99.72,29.587786259542,46.9923664122137,39.5954198473282,50.4732824427481,50.4732824427481,1.529,0.612,2.714,0.00664900712119438,0.119477543347001,1.29,0.367,1.646,0.099768760125741,1,1.599,0.677,3.208,0.00133615749652236,0.00707465480434789,1.698,0.764,2.889,0.00386420280619182,0.0248809007689819
"NLANBGKA_01771","putative cation-transporting ATPase F",1.82,2.24630541871921,0,2.24630541871921,5.61576354679803,0,0.212,-2.24,-1.552,0.12063888963077,NA,0.692,-0.531,-0.436,0.662830358896586,1,2.072,1.051,0.994,0.320111028336558,NA,0.417,-1.263,-0.81,0.417907638407387,NA
"NLANBGKA_01772","Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase",95.48,87.6923076923077,56.3736263736264,60.7582417582418,34.4505494505494,59.5054945054945,0.646,-0.629,-2.892,0.00382340583863453,0.0858795772985601,0.696,-0.524,-2.488,0.0128523906207965,1,0.381,-1.393,-6.741,1.57592265110994e-11,5.88482695243421e-10,0.741,-0.433,-1.657,0.0975270385837277,0.253973600523779
"NLANBGKA_01773","Cystathionine beta-lyase PatB",56.95,50.6666666666667,36.5271317829457,28.8682170542636,15.906976744186,35.3488372093023,0.758,-0.4,-1.564,0.117853605140743,0.596243082124877,0.597,-0.744,-2.924,0.00346036675398298,0.914031161159218,0.324,-1.627,-6.544,5.99067271312537e-11,2.02399156664878e-09,0.688,-0.539,-1.655,0.0979596295394035,0.254228562376071
"NLANBGKA_01774","hypothetical protein",2.79,16.5818181818182,8.29090909090909,8.29090909090909,4.14545454545455,20.7272727272727,0.588,-0.767,-0.788,0.430458426849132,NA,0.54,-0.888,-0.941,0.346806406794243,1,0.373,-1.422,-1.61,0.107434466102047,NA,1.042,0.06,0.052,0.958245273532902,0.980081962071855
"NLANBGKA_01775","hypothetical protein",2.26,10.021978021978,2.50549450549451,5.01098901098901,2.50549450549451,5.01098901098901,0.427,-1.227,-1.116,0.264572912909047,NA,0.642,-0.639,-0.642,0.520944439871965,1,0.29,-1.788,-1.815,0.0695407657797132,NA,0.977,-0.033,-0.027,0.978476400264473,NA
"NLANBGKA_01776","Uracil phosphoribosyltransferase",285.14,306.545454545455,318.545454545455,297.818181818182,338.181818181818,293.454545454545,1.044,0.062,0.353,0.724411405638424,0.96317987890538,0.992,-0.011,-0.065,0.948389567146238,1,1.116,0.159,0.949,0.342561420233789,0.521001774181937,0.996,-0.006,-0.03,0.976155065338469,0.986428700630072
"NLANBGKA_01777","ATP-dependent Clp protease proteolytic subunit",457.11,560.69387755102,537.428571428571,502.530612244898,620.020408163265,438.551020408163,0.962,-0.057,-0.475,0.634556598325867,0.931867997714746,0.904,-0.146,-1.249,0.211768120618029,1,1.113,0.155,1.38,0.167581515899052,0.317807206282583,0.808,-0.308,-2.14,0.0323890078866951,0.118293808628725
"NLANBGKA_01778","hypothetical protein",10.91,16.8322147651007,19.8926174496644,18.3624161073826,12.241610738255,16.8322147651007,1.07,0.098,0.21,0.833870599274237,NA,1.026,0.037,0.081,0.935129591573458,1,0.728,-0.458,-1.075,0.282176580866574,0.457208075315237,1.09,0.124,0.198,0.842971020975931,0.9175276590651
"NLANBGKA_01779","hypothetical protein",1.83,4.90322580645161,4.90322580645161,7.35483870967742,2.45161290322581,2.45161290322581,1.11,0.151,0.138,0.890267498081449,NA,1.478,0.563,0.552,0.580956184469077,1,0.685,-0.547,-0.541,0.588372909799433,NA,0.858,-0.221,-0.159,0.873983042895035,NA
"NLANBGKA_01780","Leu/Ile/Val-binding protein",99.61,40.8184143222506,60.6445012787724,42.5677749360614,79.8874680306905,67.0588235294118,1.609,0.686,3.216,0.00129917522817071,0.0421510185139831,1.106,0.145,0.675,0.49993440305602,1,2.03,1.022,5.182,2.19940103343528e-07,3.50668546791535e-06,1.684,0.751,2.927,0.00342486230879012,0.0227232168835379
"NLANBGKA_01781","High-affinity branched-chain amino acid transport system permease protein LivH",94.47,52.734693877551,85.3061224489796,64.3673469387755,87.6326530612245,76,1.571,0.652,2.998,0.00271947369564728,0.0721896653753643,1.202,0.265,1.222,0.221835695566754,1,1.616,0.692,3.411,0.000646881626330425,0.00384069049273169,1.476,0.561,2.115,0.034422580331956,0.122730975669544
"NLANBGKA_01782","hypothetical protein",93.04,57.7215189873418,77.9240506329114,62.7721518987342,74.3164556962025,62.7721518987342,1.483,0.569,2.439,0.0147304183283927,0.193316051770367,1.138,0.187,0.803,0.421890547912486,1,1.361,0.444,2.018,0.0435482502766469,0.118968733773897,1.209,0.274,0.959,0.337738074877947,0.569489836755521
"NLANBGKA_01783","Lipopolysaccharide export system ATP-binding protein LptB",92.89,61.0393700787402,81.6850393700787,59.244094488189,92.4566929133858,122.07874015748,1.471,0.557,2.834,0.00460142163331482,0.0959517889166208,0.996,-0.006,-0.03,0.975863954127804,1,1.563,0.644,3.597,0.000321589568291257,0.00214455521997404,2.02,1.014,4.376,1.2111881117851e-05,0.000236958084433853
"NLANBGKA_01784","High-affinity branched-chain amino acid transport ATP-binding protein LivF",47.54,31.8813559322034,51.2033898305085,28.9830508474576,48.3050847457627,69.5593220338983,1.802,0.849,2.922,0.0034774348308356,0.084623574649475,0.962,-0.055,-0.184,0.854321548046871,1,1.609,0.687,2.529,0.0114324633830049,0.0417035103868481,2.331,1.221,3.62,0.000294430450161575,0.00337820200711701
"NLANBGKA_01785","Inosine-5'-monophosphate dehydrogenase",18.14,22.9640287769784,37.726618705036,14.7625899280576,39.3669064748201,32.8057553956834,1.409,0.494,1.123,0.261319353081432,0.78722360594594,0.793,-0.335,-0.735,0.462610616070665,1,1.708,0.773,1.932,0.0533396604643196,0.137616323997944,1.059,0.083,0.139,0.889280277553917,0.942005969835257
"NLANBGKA_01786","hypothetical protein",17.12,47.0869565217391,24.7826086956522,47.0869565217391,59.4782608695652,34.695652173913,0.632,-0.661,-1.496,0.13477552761836,0.611098423962612,1.041,0.058,0.145,0.884876824635258,1,1.355,0.438,1.204,0.228742280295068,0.395835726510612,0.656,-0.609,-0.978,0.328075843389393,0.559515050528862
"NLANBGKA_01787","Cysteine synthase",62.42,42.9350649350649,23.6883116883117,31.8311688311688,66.6233766233766,65.1428571428571,0.562,-0.832,-3.502,0.00046139416373417,0.0192467279729111,0.78,-0.358,-1.666,0.0957223219344777,1,1.574,0.654,3.508,0.000450897337434899,0.00280624263956194,1.528,0.611,2.341,0.0192444058181105,0.0820306236827838
"NLANBGKA_01788","IMPACT family member YigZ",8.21,12.0576923076923,7.67307692307692,9.86538461538461,10.9615384615385,3.28846153846154,0.844,-0.244,-0.431,0.666750176096505,NA,0.927,-0.109,-0.201,0.840585688073711,1,0.997,-0.005,-0.01,0.992061658658138,0.994866073240917,0.393,-1.347,-1.41,0.158653679951558,0.346359822040169
"NLANBGKA_01789","ComF operon protein 1",11.48,8.30979498861048,5.7129840546697,6.23234624145786,3.63553530751708,6.23234624145786,0.774,-0.37,-0.745,0.45641227636175,NA,0.767,-0.383,-0.798,0.424975991153341,1,0.457,-1.131,-2.442,0.0146054308411592,0.0505490399112313,0.649,-0.624,-0.902,0.367165763098822,0.598663437133886
"NLANBGKA_01790","hypothetical protein",3.15,3.10909090909091,4.14545454545455,6.21818181818182,3.10909090909091,0,1.143,0.193,0.207,0.835824605307765,NA,1.777,0.829,0.956,0.338869473082952,1,0.768,-0.38,-0.439,0.660468396012882,NA,0.273,-1.875,-1.321,0.186600354374357,0.385320894147861
"NLANBGKA_01791","Ribosome hibernation promotion factor",127.78,175.384615384615,132.791208791209,157.846153846154,189.164835164835,146.571428571429,0.762,-0.392,-2.178,0.029431246260154,0.288728632705558,0.941,-0.088,-0.516,0.60551511898389,1,1.118,0.161,1.009,0.313119965554639,0.492045660157289,0.844,-0.245,-1.076,0.282032476291362,0.512969676782619
"NLANBGKA_01792","Regulatory protein Spx",61.15,77.7272727272727,101.909090909091,95,77.7272727272727,176.181818181818,1.3,0.379,1.178,0.238692141002307,0.767516699001884,1.309,0.388,1.238,0.215814048711384,1,1.094,0.13,0.43,0.667047517864893,0.796081099958186,2.279,1.188,3.392,0.000693947391771086,0.00666014918140048
"NLANBGKA_01793","Protein RecA",196.61,93.245382585752,112.496042216359,105.878627968338,82.4168865435356,197.31926121372,1.181,0.24,1.169,0.242412984995012,0.771963255195854,1.137,0.186,0.92,0.357328410346608,1,0.888,-0.172,-0.872,0.383410641634642,0.560886289154183,2.035,1.025,4.662,3.13081737989368e-06,7.96271220286294e-05
"NLANBGKA_01794","Putative competence-damage inducible protein",132.3,55.5177304964539,76.5390070921986,71.6879432624114,56.0567375886525,97.0212765957447,1.375,0.459,1.716,0.0861203773299788,0.500440799609031,1.3,0.378,1.434,0.151542271046776,1,1.025,0.036,0.137,0.890658943711772,0.939661740614874,1.749,0.807,2.766,0.00566744575495717,0.0335214039614908
"NLANBGKA_01795","DNA-3-methyladenine glycosylase 1",12.68,12.3913043478261,19.8260869565217,12.3913043478261,14.8695652173913,19.8260869565217,1.42,0.505,1.018,0.308651436865616,NA,0.914,-0.13,-0.257,0.797169419901508,1,1.157,0.21,0.459,0.646314742043715,0.778540423565391,1.567,0.648,1.044,0.296282477072634,0.523901575912907
"NLANBGKA_01796","Holliday junction ATP-dependent DNA helicase RuvA",17.72,25.5918367346939,24.4285714285714,19.7755102040816,20.9387755102041,11.6326530612245,1.012,0.017,0.044,0.964709162010021,0.994510415911478,0.85,-0.234,-0.61,0.541799746383939,1,0.91,-0.136,-0.386,0.699282192061979,0.820067297963593,0.484,-1.048,-1.621,0.104936397918724,0.264245780897644
"NLANBGKA_01797","hypothetical protein",22.48,65.5890410958904,78.0821917808219,78.0821917808219,68.7123287671233,59.3424657534247,1.023,0.033,0.092,0.926987582591438,0.98830689537987,1.151,0.203,0.602,0.547384169891025,1,1.018,0.025,0.08,0.935996654469567,0.961918015041909,0.843,-0.246,-0.484,0.628639688783486,0.800086876633528
"NLANBGKA_01798","DNA mismatch repair protein MutL",85.84,30.6584234930448,32.7727975270479,28.5440494590417,31.3632148377125,27.4868624420402,1.062,0.086,0.454,0.650103245158268,0.943392885256908,0.984,-0.024,-0.127,0.899285062551969,1,1.034,0.049,0.282,0.7780276392512,0.871366393131376,0.893,-0.164,-0.63,0.528501908240568,0.737871831633218
"NLANBGKA_01799","hypothetical protein",3.4,11.2871287128713,4.51485148514852,11.2871287128713,9.02970297029703,0,0.563,-0.83,-0.996,0.319338865684461,NA,0.948,-0.077,-0.104,0.917246114424798,1,0.883,-0.179,-0.26,0.794693301884963,NA,0.191,-2.39,-1.787,0.0739033440526331,0.209621752833305
"NLANBGKA_01800","putative HTH-type transcriptional regulator",0.4,0,1.83870967741935,1.83870967741935,0,0,3.058,1.612,0.572,0.567260267938236,NA,2.274,1.185,0.421,0.674044440449812,1,1.003,0.004,0.002,0.998798958363868,NA,4.791,2.26,0.785,0.432223179481153,NA
"NLANBGKA_01801","hypothetical protein",0.03,0,0,0,0,0,1.633,0.708,0.147,0.882755993089234,NA,1.215,0.281,0.059,0.95321538421003,1,1.052,0.073,0.015,0.987811752061798,NA,6.192,2.63,0.547,0.584037271842127,NA
"NLANBGKA_01802","DNA mismatch repair protein MutS",148.47,46.2957746478873,42.0140845070423,37.4647887323944,37.1971830985916,36.1267605633803,0.935,-0.097,-0.534,0.593342873070577,0.923408592812477,0.81,-0.304,-1.703,0.0886577378217783,1,0.794,-0.333,-1.955,0.0505965035080018,0.132221801984999,0.805,-0.313,-1.396,0.162602679382108,0.352659804556244
"NLANBGKA_01803","hypothetical protein",3.25,3.83193277310924,5.74789915966387,11.4957983193277,9.57983193277311,1.91596638655462,1.213,0.278,0.268,0.78833729248429,NA,2.129,1.09,1.139,0.254906588574512,1,1.905,0.93,1.01,0.312339763815552,NA,0.678,-0.562,-0.405,0.685725295233784,0.837133440421403
"NLANBGKA_01804","Arginine repressor",19.39,40.4255319148936,29.1063829787234,37.1914893617021,35.5744680851064,14.5531914893617,0.886,-0.174,-0.455,0.6489870169506,0.943392885256908,0.983,-0.024,-0.067,0.946928722257736,1,0.944,-0.084,-0.244,0.807412475303742,0.892303973875398,0.595,-0.749,-1.32,0.186911024175932,0.385440841746585
"NLANBGKA_01805","Arginine--tRNA ligase",201.77,84.639431616341,74.5150976909414,77.3499111900533,75.3250444049734,96.7886323268206,0.877,-0.189,-1.185,0.235938678093161,0.766852135122782,0.921,-0.119,-0.768,0.442351609276982,1,0.893,-0.163,-1.102,0.270521330248186,0.445841774241784,1.192,0.253,1.373,0.16988687727963,0.360566585158157
"NLANBGKA_01806","Adenylosuccinate lyase",210.84,103.972222222222,95,103.972222222222,117.694444444444,135.111111111111,0.961,-0.058,-0.413,0.679668205833809,0.946188872960535,1.004,0.005,0.039,0.968970627504642,1,1.142,0.191,1.5,0.133486689567029,0.269059108658543,1.346,0.429,2.59,0.0096096589378589,0.0505666880661127
"NLANBGKA_01807","hypothetical protein",68.58,48.1434262948207,63.5856573705179,44.5099601593625,61.7689243027888,93.5617529880478,1.195,0.257,1.053,0.292124762342716,0.80810100975383,0.927,-0.109,-0.448,0.654438707393458,1,1.246,0.317,1.418,0.156213620257283,0.303238204028844,1.732,0.792,2.791,0.00524919125734338,0.0314128072890431
"NLANBGKA_01808","N5-carboxyaminoimidazole ribonucleotide synthase",47.99,19.4710743801653,21.3553719008264,22.6115702479339,29.5206611570248,57.1570247933884,1.105,0.144,0.449,0.65322719820309,0.943392885256908,1.127,0.172,0.554,0.579677324111643,1,1.488,0.573,1.989,0.046649530408096,0.124194528422304,2.7,1.433,4.181,2.90264266378862e-05,0.000486750846696861
"NLANBGKA_01809","N5-carboxyaminoimidazole ribonucleotide mutase",14.33,13.3246753246753,22.2077922077922,16.2857142857143,17.7662337662338,37.012987012987,1.142,0.191,0.378,0.705506708837278,0.958920320974629,1.155,0.207,0.425,0.671113750576274,1,1.215,0.281,0.622,0.533706184511475,0.689735041732043,2.336,1.224,2.162,0.0306178755933016,0.113958239403362
"NLANBGKA_01810","Phosphoribosylamine--glycine ligase",58.95,24.9714285714286,28.7714285714286,21.1714285714286,29.8571428571429,55.3714285714286,1.087,0.12,0.49,0.624319385675965,0.930101067703904,0.86,-0.218,-0.892,0.372406790129489,1,1.187,0.247,1.124,0.260851541866498,0.433428967106043,2.035,1.025,3.677,0.000236051103288341,0.00280102206831336
"NLANBGKA_01811","hypothetical protein",0.6,0,0.817204301075269,0.817204301075269,0.817204301075269,0,2.847,1.509,0.769,0.441658070431689,NA,1.075,0.104,0.051,0.95923977047629,1,1.191,0.253,0.131,0.895987831008111,NA,1.737,0.796,0.371,0.710615215102878,NA
"NLANBGKA_01812","hypothetical protein",0.15,0,0,0,0,0,0.564,-0.827,-0.23,0.818099107788809,NA,0.708,-0.498,-0.14,0.889006741303324,1,0.699,-0.517,-0.146,0.883962432543334,NA,2.147,1.102,0.306,0.759759098508764,NA
"NLANBGKA_01813","hypothetical protein",40.95,118.120481927711,101.638554216867,162.072289156626,87.9036144578313,93.3975903614458,0.832,-0.266,-0.965,0.334563588701006,0.823557908429473,1.266,0.34,1.333,0.182560066032187,1,0.711,-0.492,-1.974,0.0483456544141012,0.127513910062471,0.856,-0.224,-0.613,0.539954345653564,0.745638604656861
"NLANBGKA_01814","Asparagine--tRNA ligase",173.84,98.7321428571429,88.0446428571429,81.4285714285714,68.7053571428571,105.348214285714,0.887,-0.172,-1.082,0.279279428553694,0.799505815075281,0.825,-0.278,-1.781,0.0749926725480997,1,0.695,-0.524,-3.519,0.000432642327640993,0.00274963157324456,1.016,0.022,0.116,0.907269578792375,0.955481971868298
"NLANBGKA_01815","Aspartate aminotransferase",93.5,69.618320610687,59.7557251908397,58.5954198473283,51.0534351145038,32.4885496183206,0.895,-0.161,-0.87,0.384190680240386,0.852732450484838,0.878,-0.188,-1.048,0.29469620049787,1,0.768,-0.381,-2.246,0.024673411198624,0.0754559708854471,0.467,-1.098,-3.847,0.000119490586545689,0.00162805924168501
"NLANBGKA_01816","hypothetical protein",56.84,81.225,81.225,76.95,79.8,85.5,0.967,-0.048,-0.205,0.837259324247233,0.984032505816289,0.906,-0.142,-0.624,0.532892581006772,1,0.971,-0.042,-0.2,0.841239724393585,0.908970153925036,0.93,-0.105,-0.339,0.73432907948844,0.868268658858333
"NLANBGKA_01817","putative ATP-dependent helicase DinG",223.44,69.9420289855072,60.8550724637681,62.231884057971,67.7391304347826,46.8115942028985,0.883,-0.18,-1.14,0.254229122635899,0.785554537668597,0.875,-0.193,-1.251,0.210998055914185,1,0.96,-0.059,-0.398,0.690734999288765,0.812057136694911,0.68,-0.557,-2.801,0.00508765716482648,0.0305660032815953
"NLANBGKA_01818","putative metallo-hydrolase",7.96,6.48341232227488,6.48341232227488,6.48341232227488,11.8862559241706,11.8862559241706,0.846,-0.242,-0.347,0.728712007485778,NA,1.029,0.041,0.063,0.949693491743577,1,1.775,0.828,1.409,0.158807495525838,0.306035818968592,1.852,0.889,1.137,0.255602337434819,0.481232972215942
"NLANBGKA_01819","hypothetical protein",103.92,81.7358490566038,78.8679245283019,75.2830188679245,54.4905660377359,82.4528301886792,0.908,-0.139,-0.705,0.480726288393141,0.890549331525373,0.904,-0.145,-0.757,0.449057993509053,1,0.653,-0.614,-3.325,0.000884625308910801,0.00498128298946201,0.942,-0.087,-0.354,0.723328996398778,0.865047059956533
"NLANBGKA_01820","Galactoside transport system permease protein MglC",65.28,40.4619718309859,38.5352112676056,53.9492957746479,29.543661971831,47.5267605633803,1.033,0.047,0.213,0.831441494079246,0.982918689356841,1.336,0.418,1.995,0.0460051848724892,1,0.724,-0.465,-2.268,0.0233013777806611,0.0721935700234892,1.24,0.31,1.118,0.263372269243067,0.490129369347464
"NLANBGKA_01821","Galactose/methyl galactoside import ATP-binding protein MglA",110.9,58.3359375,47.6484375,56.109375,40.078125,44.9765625,0.798,-0.326,-1.825,0.0679561944200608,0.447830751456428,0.915,-0.129,-0.756,0.449924732869571,1,0.677,-0.563,-3.441,0.000579234875928319,0.00351253969633455,0.745,-0.425,-1.812,0.0700239202351294,0.202763761439862
