Id,Description,baseMean,All_norm,minus.ST_norm,minus.5614_norm,minus.6086_norm,minus.10675_norm,minus.SICO_norm,FoldChange.minusSTvsAll,log2FoldChange.minusSTvsAll,stat.minusSTvsAll,pvalue.minusSTvsAll,padj.minusSTvsAll,FoldChange.minus5614vsAll,log2FoldChange.minus5614vsAll,stat.minus5614vsAll,pvalue.minus5614vsAll,padj.minus5614vsAll,FoldChange.minus6086vsAll,log2FoldChange.minus6086vsAll,stat.minus6086vsAll,pvalue.minus6086vsAll,padj.minus6086vsAll,FoldChange.minus10675vsAll,log2FoldChange.minus10675vsAll,stat.minus10675vsAll,pvalue.minus10675vsAll,padj.minus10675vsAll,FoldChange.minusSICOvsAll,log2FoldChange.minusSICOvsAll,stat.minusSICOvsAll,pvalue.minusSICOvsAll,padj.minusSICOvsAll
OG6433,hypothetical protein,11.19,12.42524917,6.212624585,4.970099668,9.318936877,9.318936877,0,0.517,-0.951,-1.926,0.05405436,0.125144033,0.405,-1.306,-2.545,0.010931397,0.03063427,0.783,-0.352,-0.709,0.478349864,0.677938625,0.707,-0.5,-1.039,0.298848475,0.416833813,0.009,-6.729,-5.361,8.28E-08,1.25E-06
OG6434,hypothetical protein,1.83,1.214285714,2.428571429,2.428571429,3.642857143,3.642857143,0,1.176,0.234,0.174,0.861755923,NA,1.407,0.493,0.372,0.710175954,0.815192371,2.375,1.248,0.948,0.342940362,NA,2.021,1.015,0.786,0.432025034,0.556162318,0.133,-2.913,-1.729,0.083875618,0.175550515
OG6435,hypothetical protein,0.44,0,3.74,0,0,3.74,0,1.855,0.891,0.358,0.720010561,NA,0.764,-0.389,-0.149,0.881447792,NA,1.183,0.242,0.093,0.925677762,NA,1.507,0.591,0.233,0.815518777,NA,0.892,-0.165,-0.063,0.949624755,NA
OG6436,hypothetical protein,0.39,0,0,3.74,0,0,3.74,1.227,0.295,0.095,0.924351285,NA,1.966,0.975,0.321,0.748557388,NA,0.591,-0.758,-0.241,0.80947037,NA,0.396,-1.335,-0.425,0.671142971,NA,1.611,0.688,0.222,0.824014767,NA
OG6437,hypothetical protein,2.73,9.714285714,12.14285714,4.857142857,4.857142857,2.428571429,4.857142857,1.067,0.093,0.1,0.920097337,NA,0.519,-0.947,-0.947,0.343483367,0.502143399,0.476,-1.07,-0.996,0.319087381,0.5360668,0.324,-1.626,-1.509,0.131269936,0.217467505,0.509,-0.974,-0.95,0.342019296,0.490743737
OG6438,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6439,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG644,hypothetical protein,138.12,219.725,493.2125,352.9625,296.8625,317.9,257.125,2.258,1.175,4.966,6.85E-07,9.89E-06,1.621,0.697,2.914,0.003567786,0.011828539,1.331,0.412,1.67,0.094955828,0.240123901,1.453,0.539,2.241,0.025035742,0.052941245,1.176,0.234,0.959,0.337595496,0.486900915
OG6440,hypothetical protein,9.42,11.12267658,6.951672862,9.037174721,7.646840149,0.695167286,3.475836431,0.646,-0.631,-1.268,0.204960025,0.335868716,0.819,-0.289,-0.59,0.555017795,0.701407003,0.706,-0.501,-0.961,0.336344255,0.551889327,0.054,-4.217,-4.482,7.39E-06,3.33E-05,0.349,-1.518,-2.693,0.007090905,0.024499047
OG6441,hypothetical protein,1.98,4.714285714,1.571428571,3.142857143,7.857142857,0,1.571428571,0.234,-2.095,-1.625,0.104103767,NA,0.578,-0.791,-0.703,0.481831405,0.638777756,1.359,0.443,0.41,0.681597882,0.824437027,0.09,-3.475,-2.265,0.023540378,0.050221937,0.197,-2.34,-1.664,0.096109028,0.193699506
OG6442,hypothetical protein,0.09,0,0,0,0,0,0,1.408,0.494,0.094,0.92529141,NA,1,0,0,1,NA,2.336,1.224,0.233,0.816025636,NA,1,0,0,1,NA,1,0,0,1,NA
OG6443,hypothetical protein,6.96,3.246527778,4.545138889,2.597222222,4.545138889,11.6875,0,1.244,0.315,0.471,0.637683467,0.750826261,0.816,-0.294,-0.417,0.676792059,0.792526721,1.196,0.258,0.365,0.71475645,0.845627349,3.312,1.728,2.738,0.006176574,0.015411195,0.034,-4.899,-3.701,0.000214954,0.001238798
OG6444,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6445,DNA polymerase IV,0.28,0,0,1.255033557,0,0,0,0.723,-0.468,-0.124,0.901169205,NA,1.316,0.396,0.106,0.91544783,NA,0.591,-0.758,-0.201,0.840534187,NA,0.772,-0.373,-0.099,0.921143439,NA,0.458,-1.127,-0.299,0.764872424,NA
OG6446,hypothetical protein,18.85,22.44,13.464,4.488,31.416,11.968,0,0.629,-0.669,-1.542,0.12296684,0.231269144,0.194,-2.363,-4.626,3.72E-06,2.55E-05,1.416,0.501,1.179,0.238231005,0.448405538,0.536,-0.899,-2.031,0.042261806,0.083197191,0.006,-7.331,-5.897,3.69E-09,8.64E-08
OG6447,UDP-galactopyranose mutase,8.12,8.95212766,4.47606383,1.989361702,3.978723404,4.47606383,0,0.526,-0.926,-1.693,0.090509479,0.184016314,0.202,-2.31,-3.648,0.000264039,0.001204732,0.432,-1.211,-2.042,0.041199875,0.131648913,0.467,-1.1,-1.971,0.048673192,0.093692448,0.01,-6.638,-5.202,1.97E-07,2.69E-06
OG6448,Putative O-antigen transporter,19.85,10.15031315,8.588726514,3.513569937,14.44467641,10.15031315,0,0.837,-0.257,-0.567,0.570509,0.697514204,0.348,-1.521,-3.081,0.002064602,0.007339249,1.438,0.524,1.159,0.24628409,0.457960406,0.966,-0.049,-0.109,0.912847505,0.948877567,0.007,-7.158,-5.719,1.07E-08,2.18E-07
OG6449,DNA-invertase hin,0.15,0,0,0,0,0,0,0.371,-1.43,-0.271,0.786098715,NA,0.392,-1.351,-0.256,0.797605478,NA,1.124,0.169,0.032,0.974404538,NA,0.772,-0.373,-0.071,0.943570288,NA,0.458,-1.127,-0.214,0.830649096,NA
OG645,Erythronate-4-phosphate dehydrogenase,936.05,357.0854271,352.8567839,285.6683417,417.2261307,761.6256281,464.6809045,0.989,-0.016,-0.131,0.896009575,0.932913664,0.799,-0.324,-2.635,0.008415995,0.02457259,1.167,0.223,1.804,0.071295934,0.196636324,2.133,1.093,9.076,1.13E-19,2.53E-18,1.3,0.379,3.108,0.001883924,0.008051419
OG6450,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6451,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6452,IS3 family transposase IS153,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6453,IS3 family transposase ISBce13,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6454,hypothetical protein,3.16,10.24657534,2.561643836,5.123287671,2.561643836,2.561643836,1.280821918,0.292,-1.776,-1.989,0.046701414,NA,0.478,-1.064,-1.263,0.206657687,0.346694372,0.322,-1.633,-1.726,0.084281015,0.220041784,0.224,-2.158,-2.283,0.022416273,0.04799955,0.201,-2.318,-2.325,0.020065267,0.057002981
OG6455,hypothetical protein,30.19,99.53225806,144.7741935,153.8225806,93.5,0,54.29032258,1.439,0.525,1.798,0.0721731,0.156253852,1.522,0.606,2.077,0.037789977,0.087500422,0.941,-0.088,-0.275,0.783166417,0.88329102,0.005,-7.717,-6.384,1.72E-10,1.57E-09,0.532,-0.912,-2.722,0.006498137,0.022924288
OG6456,hypothetical protein,1084,515.1404762,561,865.097619,572.5761905,0,382.4595238,1.088,0.121,0.991,0.321794021,0.463480454,1.677,0.746,6.132,8.67E-10,1.07E-08,1.107,0.147,1.187,0.235141402,0.445705187,0,-12.835,-10.84,2.23E-27,1.02E-25,0.742,-0.431,-3.486,0.000490819,0.002535293
OG6457,hypothetical protein,4.4,38.68965517,45.13793103,45.13793103,32.24137931,0,6.448275862,1.108,0.148,0.19,0.84902163,0.902856902,1.063,0.088,0.113,0.910050293,0.943910699,0.779,-0.36,-0.43,0.667322965,0.81408378,0.025,-5.31,-3.843,0.000121375,0.000445405,0.246,-2.022,-2.059,0.039512215,0.097361076
OG6458,HTH-type transcriptional regulator CatM,22.57,40.47014925,33.49253731,62.79850746,33.49253731,1.395522388,18.14179104,0.832,-0.265,-0.772,0.44010841,0.582631002,1.582,0.662,2.02,0.043381106,0.098324241,0.893,-0.163,-0.454,0.649496984,0.803604338,0.04,-4.655,-5.946,2.75E-09,2.08E-08,0.456,-1.133,-2.953,0.00314359,0.012646904
OG6459,hypothetical protein,0.35,0,1.427480916,0,1.427480916,0,0,1.411,0.497,0.139,0.889695476,NA,0.764,-0.389,-0.107,0.914769115,NA,1.212,0.277,0.076,0.939024616,NA,0.396,-1.335,-0.367,0.713551392,NA,0.458,-1.127,-0.31,0.756662431,NA
OG646,Membrane lipoprotein TmpC,5035.99,2009.584046,3172.074074,2568.985755,2120.931624,3246.128205,2980.279202,1.579,0.659,7.73,1.07E-14,5.36E-13,1.278,0.354,4.147,3.37E-05,0.000189606,1.055,0.077,0.895,0.370561553,0.583713755,1.615,0.692,8.115,4.87E-16,8.20E-15,1.483,0.568,6.655,2.82E-11,1.23E-09
OG6460,N-acetylmuramic acid 6-phosphate etherase,1.44,1.238410596,2.476821192,2.476821192,1.238410596,1.238410596,2.476821192,2.2,1.137,0.81,0.417978965,NA,1.527,0.611,0.422,0.672894809,0.789367999,0.693,-0.528,-0.322,0.74775387,NA,0.972,-0.041,-0.027,0.978495331,0.988248435,1.954,0.966,0.673,0.501130925,0.639086395
OG6461,Inner membrane transporter YcaM,600.44,567.8834356,715.8773006,1177.067485,843.2208589,21.79754601,807.6564417,1.256,0.329,2.42,0.015524812,0.046158242,2.067,1.048,7.777,7.43E-15,1.63E-13,1.471,0.556,4.044,5.26E-05,0.000520734,0.037,-4.767,-21.332,5.69E-101,2.90E-98,1.421,0.507,3.722,0.000197329,0.00115472
OG6462,hypothetical protein,1884.79,2230.265537,2428.887006,3520.248588,2290.485876,0,1478.039548,1.089,0.122,0.658,0.51080614,0.645691013,1.578,0.658,3.537,0.000404045,0.00176833,1.027,0.038,0.203,0.839304586,0.919118353,0,-13.702,-11.49,1.47E-30,8.71E-29,0.662,-0.594,-3.181,0.001467442,0.006503008
OG6463,hypothetical protein,874.54,1233.969136,1297.45679,1738.407407,1111.611111,0,675.2777778,1.049,0.07,0.49,0.624328236,0.743163577,1.406,0.492,3.466,0.000527392,0.002213248,0.905,-0.144,-1.001,0.316719375,0.53388,0,-12.722,-10.724,7.83E-27,3.43E-25,0.547,-0.869,-6.01,1.85E-09,4.79E-08
OG6464,hypothetical protein,19.16,5.641025641,11.28205128,8.179487179,3.666666667,0,3.948717949,2.003,1.002,2.008,0.044607853,0.107688592,1.471,0.557,1.102,0.270408558,0.423265771,0.734,-0.446,-0.817,0.414116275,0.623838319,0.008,-6.952,-5.458,4.81E-08,3.09E-07,0.705,-0.504,-0.944,0.34502142,0.493610645
OG6465,hypothetical protein,3.48,3.142857143,7.857142857,17.28571429,3.142857143,0,3.142857143,2.161,1.112,1.163,0.244885699,NA,5.056,2.338,2.541,0.011047067,0.030937703,0.564,-0.827,-0.683,0.494395869,0.690902581,0.075,-3.733,-2.529,0.011428506,0.026686151,0.964,-0.053,-0.05,0.960202394,0.973407732
OG6466,hypothetical protein,2.59,2.101123596,0.840449438,1.680898876,1.260674157,0,0.840449438,0.442,-1.178,-1.167,0.24312428,NA,0.921,-0.119,-0.127,0.899084802,0.937066938,0.648,-0.625,-0.614,0.539389544,0.721176885,0.034,-4.894,-3.348,0.000813634,0.002468145,0.408,-1.292,-1.228,0.21950207,0.357631099
OG6467,hypothetical protein,0.48,1.427480916,1.427480916,1.427480916,0,0,0,1.287,0.364,0.127,0.899104884,NA,0.692,-0.53,-0.179,0.858227561,NA,0.313,-1.675,-0.556,0.577884301,NA,0.409,-1.29,-0.429,0.668234106,NA,0.472,-1.082,-0.359,0.71925234,NA
OG6468,hypothetical protein,0.67,0,1.87,1.87,1.87,0,1.87,3.013,1.591,0.666,0.505591259,NA,7.122,2.832,1.241,0.2146586,NA,5.007,2.324,0.981,0.32662651,NA,1,0,0,1,NA,4.887,2.289,0.976,0.328908995,NA
OG6469,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG647,Cytidine deaminase,232.44,249.7785714,339.2714286,313.8928571,225.7357143,323.2428571,410.0642857,1.36,0.444,1.507,0.131890405,0.24352267,1.258,0.332,1.123,0.261235271,0.41311835,0.909,-0.138,-0.46,0.645666189,0.801430824,1.301,0.379,1.285,0.198652702,0.306398225,1.641,0.714,2.425,0.015323276,0.046024828
OG6470,hypothetical protein,0.15,0,0,0,2.527027027,0,0,1,0,0,1,NA,1,0,0,1,NA,2.401,1.264,0.24,0.810062286,NA,1,0,0,1,NA,1,0,0,1,NA
OG6471,putative oxidoreductase YtbE,1.15,1.508064516,3.016129032,3.016129032,1.508064516,0,1.508064516,3.653,1.869,0.98,0.326906859,NA,2.412,1.27,0.654,0.513171063,0.665601768,2.375,1.248,0.625,0.532202335,NA,0.238,-2.071,-0.946,0.344149414,NA,1.391,0.476,0.234,0.815304206,0.880091021
OG6472,Glyoxal reductase,0.87,4.452380952,4.452380952,2.226190476,2.226190476,0,0,1.099,0.136,0.072,0.942960525,NA,0.726,-0.462,-0.237,0.81234834,NA,0.479,-1.062,-0.516,0.605726167,NA,0.097,-3.367,-1.558,0.119141031,NA,0.112,-3.159,-1.462,0.14371358,NA
OG6473,Membrane lipoprotein TpN32,57.1,152.7166667,70.125,79.475,110.6416667,7.791666667,113.7583333,0.465,-1.105,-4.1,4.13E-05,0.000345256,0.526,-0.926,-3.458,0.000544338,0.002272966,0.724,-0.467,-1.724,0.084705561,0.220554102,0.046,-4.447,-10.162,2.93E-24,1.02E-22,0.75,-0.414,-1.569,0.116538057,0.225133316
OG6474,hypothetical protein,29.34,67.1,27.5,23.1,31.9,8.8,35.2,0.404,-1.309,-4.216,2.48E-05,0.000234695,0.334,-1.582,-4.939,7.87E-07,6.00E-06,0.494,-1.016,-3.167,0.001538228,0.00949475,0.125,-3,-7.727,1.10E-14,1.59E-13,0.525,-0.929,-3.011,0.002600541,0.010805029
OG6475,hypothetical protein,0.62,6.032258065,0,12.06451613,0,0,0,0.139,-2.851,-1.193,0.232898665,NA,1.85,0.888,0.413,0.679875833,NA,0.441,-1.181,-0.497,0.619176108,NA,0.148,-2.757,-1.153,0.248817255,NA,0.333,-1.587,-0.664,0.506809586,NA
OG6476,Arginine biosynthesis bifunctional protein ArgJ,0.38,0,0,2.561643836,0,0,2.561643836,0.371,-1.43,-0.458,0.646732638,NA,2.79,1.48,0.497,0.619256365,NA,1.128,0.174,0.056,0.955393137,NA,0.396,-1.335,-0.428,0.668734723,NA,1.378,0.463,0.15,0.881063098,NA
OG6477,Coenzyme A disulfide reductase,49.27,31.90873016,47.49206349,54.91269841,47.49206349,6.678571429,31.16666667,1.474,0.56,2.356,0.01846444,0.053121961,1.73,0.791,3.352,0.000801708,0.003188544,1.447,0.533,2.144,0.032014819,0.107851144,0.189,-2.401,-6.941,3.90E-12,4.36E-11,0.979,-0.031,-0.121,0.903496827,0.939888295
OG6478,Coenzyme A disulfide reductase,77.25,51.52040816,48.97619048,80.14285714,44.52380952,16.53741497,53.42857143,0.957,-0.063,-0.299,0.765134486,0.844723333,1.551,0.633,3.081,0.002062542,0.007338159,0.882,-0.181,-0.811,0.417393052,0.627483167,0.305,-1.712,-6.899,5.25E-12,5.83E-11,1.043,0.061,0.284,0.776505433,0.852505571
OG6479,hypothetical protein,45.42,170,214.2,275.4,176.8,0,88.4,1.226,0.294,1.119,0.263178838,0.401780126,1.58,0.66,2.537,0.011177935,0.031199787,1.048,0.067,0.243,0.808321809,0.900217881,0.006,-7.374,-6.128,8.88E-10,7.08E-09,0.496,-1.011,-3.42,0.000625753,0.003128019
OG648,Phosphoserine aminotransferase,343.3,156.7726027,173.1671233,149.6,138.8410959,247.4547945,189.0493151,1.106,0.145,1.175,0.240172516,0.375836645,0.955,-0.067,-0.536,0.5921744,0.728221891,0.889,-0.17,-1.302,0.192922599,0.393171373,1.573,0.654,5.356,8.51E-08,5.25E-07,1.205,0.27,2.163,0.030531501,0.079049381
OG6480,hypothetical protein,2.65,11.6875,5.84375,11.6875,0,11.6875,2.921875,0.627,-0.673,-0.671,0.50215242,NA,1.175,0.233,0.245,0.806717777,0.880591489,0.063,-3.996,-2.721,0.00651018,0.031055968,0.96,-0.058,-0.06,0.951771888,0.970821613,0.353,-1.5,-1.324,0.185633343,0.315291991
OG6481,hypothetical protein,4.72,12.94615385,8.630769231,10.06923077,2.876923077,0,5.753846154,0.623,-0.684,-0.981,0.326365828,0.467768556,0.75,-0.415,-0.603,0.546428441,0.694488638,0.208,-2.266,-2.504,0.012279031,0.051684286,0.017,-5.87,-4.405,1.06E-05,4.69E-05,0.422,-1.245,-1.657,0.09758524,0.195825729
OG6482,hypothetical protein,307.51,170.3314763,248.4651811,272.4261838,145.8495822,0,123.4512535,1.454,0.54,3.262,0.001107971,0.005350005,1.594,0.673,4.064,4.82E-05,0.000262356,0.872,-0.197,-1.145,0.252070271,0.464916242,0,-11.016,-9.264,1.96E-20,4.76E-19,0.723,-0.468,-2.739,0.006163134,0.02192734
OG6483,hypothetical protein,5.68,13.92553191,9.946808511,15.91489362,13.92553191,0,15.91489362,0.784,-0.351,-0.526,0.598570579,0.720800579,1.14,0.189,0.293,0.769851571,0.855754243,1.091,0.126,0.185,0.852936518,0.924294426,0.023,-5.412,-4.118,3.82E-05,0.000152993,1.11,0.151,0.23,0.818376224,0.88272393
OG6484,hypothetical protein,0.5,3.462962963,0,0,3.462962963,0,3.462962963,0.103,-3.278,-1.027,0.304489116,NA,0.109,-3.2,-1.002,0.316239977,NA,0.738,-0.439,-0.141,0.887561654,NA,0.11,-3.183,-0.997,0.318701038,NA,0.437,-1.193,-0.379,0.704634392,NA
OG6485,hypothetical protein,7.38,11.50769231,12.94615385,21.57692308,8.630769231,1.438461538,7.192307692,1.067,0.093,0.149,0.881263236,0.923750344,1.831,0.873,1.447,0.147811408,0.266455377,0.832,-0.266,-0.396,0.69214668,0.831867736,0.068,-3.874,-3.331,0.000865387,0.002599987,0.584,-0.775,-1.134,0.256690701,0.39866143
OG6486,hypothetical protein,14.17,43.54794521,43.54794521,61.47945205,38.42465753,12.80821918,17.93150685,1.032,0.045,0.094,0.92502512,0.953022584,1.538,0.621,1.322,0.186331036,0.319119547,0.96,-0.06,-0.118,0.906159183,0.95302098,0.314,-1.671,-2.98,0.00287952,0.007718476,0.427,-1.228,-2.253,0.024245466,0.065829351
OG6487,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6488,hypothetical protein,0.2,0,2.968253968,0,0,0,0,2.018,1.013,0.195,0.845590483,NA,0.392,-1.351,-0.256,0.797604351,NA,0.591,-0.758,-0.144,0.885596175,NA,0.396,-1.335,-0.253,0.799984062,NA,0.458,-1.127,-0.214,0.830647958,NA
OG6489,hypothetical protein,4.83,11.33333333,19.83333333,22.66666667,19.83333333,0,5.666666667,1.746,0.804,1.056,0.290839539,0.43211164,2.11,1.077,1.429,0.153123543,0.273940862,2.111,1.078,1.384,0.166365953,0.35614296,0.041,-4.601,-3.353,0.000799419,0.00242683,0.682,-0.553,-0.635,0.52543577,0.660782465
OG649,Aryl-phospho-beta-D-glucosidase BglA,23.55,12.35682819,8.649779736,4.942731278,13.18061674,12.76872247,6.178414097,0.682,-0.551,-1.623,0.104514096,0.205907024,0.406,-1.302,-3.533,0.000411381,0.001796677,1.03,0.043,0.126,0.900097642,0.94993783,0.976,-0.034,-0.104,0.917068116,0.951370664,0.485,-1.044,-2.843,0.004463367,0.016946213
OG6490,hypothetical protein,14.09,22.18644068,28.52542373,34.86440678,15.84745763,0,31.69491525,1.34,0.422,0.915,0.36009635,0.505517048,1.541,0.624,1.36,0.173813668,0.302133937,0.777,-0.364,-0.71,0.47742512,0.677409623,0.011,-6.474,-5.166,2.39E-07,1.39E-06,1.428,0.514,1.102,0.270519546,0.4135381
OG6491,hypothetical protein,63.1,357.9714286,448.8,662.5142857,320.5714286,0,235.0857143,1.249,0.321,1.308,0.190971611,0.320566431,1.843,0.882,3.655,0.000257477,0.001178646,0.909,-0.138,-0.527,0.5980566,0.76842196,0.002,-8.724,-7.268,3.66E-13,4.48E-12,0.64,-0.645,-2.444,0.014520994,0.043902479
OG6492,Aryl-phospho-beta-D-glucosidase BglA,21.41,26.46226415,52.9245283,52.9245283,24.69811321,14.11320755,54.68867925,2.021,1.015,2.254,0.024169853,0.065688501,1.978,0.984,2.179,0.029339521,0.07112199,1.035,0.049,0.101,0.919822423,0.960073971,0.544,-0.878,-1.731,0.083367095,0.14829304,2.049,1.035,2.276,0.0228193,0.063020431
OG6493,hypothetical protein,20.11,34.68548387,42.22580645,43.73387097,34.68548387,1.508064516,24.12903226,1.245,0.316,0.889,0.374189155,0.518837311,1.284,0.36,1.011,0.311977344,0.470044367,0.946,-0.08,-0.209,0.834374351,0.915655352,0.037,-4.766,-5.327,9.99E-08,6.10E-07,0.718,-0.477,-1.239,0.215513357,0.352648149
OG6494,hypothetical protein,0.11,0,3.339285714,0,0,0,0,3.217,1.686,0.323,0.746594482,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG6495,hypothetical protein,0.16,0,0,0,0,0,0,0.723,-0.468,-0.089,0.92924314,NA,0.764,-0.389,-0.074,0.941118341,NA,0.591,-0.758,-0.144,0.885597254,NA,0.396,-1.335,-0.253,0.799985119,NA,0.458,-1.127,-0.214,0.830649024,NA
OG6496,hypothetical protein,0.32,1.263513514,0,0,0,0,0,0.098,-3.35,-0.646,0.518241525,NA,0.104,-3.271,-0.631,0.528114866,NA,0.156,-2.678,-0.517,0.605496613,NA,0.204,-2.293,-0.442,0.65831059,NA,0.121,-3.047,-0.588,0.55678347,NA
OG6497,ABC transporter ATP-binding protein YxdL,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6498,Macrolide export ATP-binding/permease protein MacB,0.04,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913435637,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG6499,hypothetical protein,4.3,10.87209302,8.697674419,21.74418605,6.523255814,0,6.523255814,0.731,-0.453,-0.593,0.552977377,NA,1.783,0.835,1.173,0.24070537,0.389748943,0.528,-0.922,-1.08,0.280329752,0.496878056,0.028,-5.178,-3.821,0.000132709,0.000481366,0.458,-1.125,-1.336,0.181622377,0.310166542
OG65,hypothetical protein,0.09,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913437573,NA,2.189,1.131,0.215,0.82993828,NA,1,0,0,1,NA,1,0,0,1,NA
OG650,Dihydroorotase,3355.91,842.5600907,2195.235828,1872.120181,1128.360544,961.7142857,1538.403628,2.606,1.382,9.599,8.05E-22,7.28E-20,2.222,1.152,7.996,1.28E-15,3.01E-14,1.339,0.422,2.91,0.003617354,0.019226212,1.142,0.192,1.328,0.184130752,0.288451164,1.826,0.869,6.023,1.72E-09,4.46E-08
OG6500,hypothetical protein,990.91,349.6616052,487.5791757,713.9262473,480.2776573,0,380.8958785,1.394,0.479,4.02,5.81E-05,0.000469177,2.039,1.028,8.669,4.34E-18,1.22E-16,1.369,0.453,3.754,0.00017371,0.001498252,0,-12.41,-10.484,1.03E-25,4.10E-24,1.088,0.122,1.01,0.312405202,0.461059389
OG6501,Aconitate hydratase A,5.19,3.058411215,2.184579439,3.932242991,1.310747664,0.436915888,2.184579439,0.711,-0.493,-0.697,0.485684013,0.624225992,1.281,0.358,0.53,0.596027628,0.730884993,0.439,-1.186,-1.464,0.143115098,0.31975407,0.192,-2.381,-2.639,0.008313048,0.020042755,0.745,-0.425,-0.59,0.555497266,0.684637678
OG6502,hypothetical protein,390.9,199.9283951,192.0790123,334.7530864,202.237037,0,153.2938272,0.956,-0.066,-0.477,0.633459023,0.748395918,1.667,0.737,5.442,5.28E-08,4.93E-07,1.01,0.014,0.103,0.917985246,0.959846435,0,-11.422,-9.636,5.65E-22,1.62E-20,0.765,-0.386,-2.758,0.005814863,0.020973609
OG6503,hypothetical protein,8.03,11.44897959,10.49489796,12.40306122,8.586734694,0,2.862244898,0.911,-0.134,-0.261,0.793885005,0.865095609,1.03,0.042,0.082,0.934417314,0.959839816,0.736,-0.442,-0.794,0.427236437,0.635026662,0.013,-6.27,-4.955,7.22E-07,3.88E-06,0.27,-1.888,-2.911,0.003599908,0.014182687
OG6504,hypothetical protein,0.14,3.016129032,0,0,0,0,0,0.238,-2.074,-0.395,0.692883457,NA,0.489,-1.033,-0.197,0.843983292,NA,0.378,-1.402,-0.267,0.78944086,NA,0.254,-1.979,-0.377,0.706267305,NA,0.293,-1.771,-0.337,0.73592756,NA
OG6505,Alpha-amylase,171.79,96.02702703,128.8783784,134.4378378,87.94054054,2.021621622,71.76756757,1.34,0.422,2.543,0.010998991,0.03459701,1.396,0.481,2.893,0.003816058,0.012562067,0.937,-0.093,-0.534,0.593514603,0.765723014,0.021,-5.598,-13.392,6.71E-41,6.67E-39,0.746,-0.423,-2.434,0.014953574,0.045043739
OG6506,Alpha-amylase,3.36,10.2,8.5,10.2,1.7,1.7,3.4,0.761,-0.395,-0.469,0.639091327,NA,1.148,0.2,0.244,0.807446417,0.881156967,0.132,-2.922,-2.369,0.017850876,0.069672512,0.141,-2.824,-2.474,0.013363085,0.030538844,0.291,-1.78,-1.79,0.073456301,0.160240439
OG6507,hypothetical protein,0.64,1.989361702,1.989361702,1.989361702,0,0,1.989361702,1.426,0.512,0.245,0.806342864,NA,1.136,0.185,0.087,0.930946435,NA,0.336,-1.573,-0.691,0.489513789,NA,0.225,-2.15,-0.944,0.344934141,NA,1.956,0.968,0.467,0.640576051,NA
OG6508,hypothetical protein,1.39,1.422053232,0.711026616,1.422053232,0.711026616,0.711026616,0,0.51,-0.97,-0.653,0.513973962,NA,1.195,0.257,0.185,0.852848012,0.910684567,0.638,-0.648,-0.423,0.672041375,NA,0.79,-0.34,-0.238,0.812015301,0.876280144,0.087,-3.516,-2.006,0.044885001,0.10793037
OG6509,hypothetical protein,17.15,4.554441261,5.626074499,7.501432665,2.143266476,4.554441261,3.482808023,1.242,0.313,0.805,0.421062146,0.565915425,1.597,0.675,1.767,0.077234447,0.156564403,0.447,-1.162,-2.405,0.016165696,0.06426363,0.951,-0.072,-0.179,0.858035563,0.90957124,0.752,-0.411,-0.974,0.329846738,0.477535901
