"Id","Description","baseMean","All_TMP","minus.ST_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minusSTvsAll","log2FoldChange.minusSTvsAll","stat.minusSTvsAll","pvalue.minusSTvsAll","padj.minusSTvsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"OG655","hypothetical protein",104.99,0.299590361672506,0.284018855443775,0.253042303222019,0.362725021769803,0.36535986025582,0.386667447435168,0.869,-0.203,-1.084,0.278367097306444,0.401763623080018,0.965,-0.051,-0.279,0.78031017520524,0.847559372312265,1.21,0.275,1.458,0.144931435131594,0.367587045479151,1.137,0.185,1.014,0.310469472908697,0.391857725422211,1.333,0.414,2.279,0.0226809725968649,0.04901763055163
"OG656","hypothetical protein",42.86,0.0733910296913252,0.0897760749965956,0.0863623814278722,0.046003114976065,0.073453398036246,0.0560724646441002,1.195,0.256,1.048,0.294662479200206,0.419456748359197,1.258,0.331,1.37,0.170708132590057,0.268102067178591,0.645,-0.632,-2.252,0.0242965004417792,0.125201196256463,0.91,-0.135,-0.54,0.589299660462745,0.65965590358801,0.797,-0.327,-1.259,0.208015002361129,0.302194839883529
"OG657","DNA mismatch repair protein MutL",1535.5,0.684019756520078,0.772776482941265,0.788578691304829,0.473444390992623,0.557075520014636,0.545086595047556,1.178,0.236,2.43,0.0151119726353672,0.0396729050027428,1.153,0.206,2.116,0.0343361378658059,0.0749862765650786,0.701,-0.513,-5.122,3.01661056001778e-07,2.89362566795551e-05,0.755,-0.405,-4.121,3.76686929969245e-05,0.000123938945032097,0.828,-0.272,-2.764,0.00570661220909394,0.0149498853460927
"OG658","Adaptive-response sensory-kinase SasA",395.16,0.273775319170113,0.249885070095657,0.14080027838491,0.313751079593804,0.334348850460656,0.247154781962858,0.527,-0.924,-7.579,3.47872494530869e-14,1.17242432616214e-12,0.935,-0.096,-0.828,0.407517739747439,0.526497402361663,1.149,0.201,1.695,0.090168019340661,0.269876580251017,1.143,0.192,1.669,0.0951859506489839,0.142151952645848,0.942,-0.086,-0.73,0.465251908336264,0.573289653849132
"OG659","hypothetical protein",171.26,0.324172977241029,0.265748636672538,0.0994839746338945,0.382840459343418,0.452098278713463,0.226594591459015,0.316,-1.66,-8.294,1.09211246674367e-16,4.39311047106244e-15,0.848,-0.239,-1.308,0.190769470744665,0.294782565078807,1.217,0.283,1.535,0.124793815031553,0.338299755096404,1.318,0.398,2.22,0.026403047527045,0.0466581969171208,0.739,-0.436,-2.345,0.0190360016444378,0.0421632221147671
"OG660","Holliday junction resolvase RecU",820.27,1.04645647457439,1.05073642295631,0.967726860294355,1.22135030605468,1.26740545398989,1.12943708060193,0.945,-0.081,-0.786,0.431894147270253,0.552381540149749,1.025,0.035,0.341,0.733106805165146,0.811166092316715,1.171,0.227,2.173,0.0298044804243339,0.140249762600545,1.129,0.175,1.703,0.0885423970227189,0.133995593552586,1.123,0.168,1.625,0.104087714299951,0.175165154834061
"OG661","Ribosomal RNA small subunit methyltransferase C",655.19,0.777615541867522,0.731018995024063,0.892459402823304,0.805761612401746,0.843115292433329,0.742184470540607,1.173,0.23,2.533,0.0113127512398957,0.031630046628139,0.961,-0.058,-0.636,0.525074269620545,0.637827337640409,1.046,0.065,0.693,0.488015068194622,0.71679009427408,1.009,0.013,0.147,0.883423815886211,0.908707264265251,0.993,-0.01,-0.109,0.91336531956551,0.948976807315358
"OG662","Exodeoxyribonuclease 7 small subunit",108.49,0.407788937703756,0.377493415463245,0.247639539389308,0.539184791532306,0.53270154982137,0.285817474392025,0.626,-0.676,-2.846,0.00443262703335822,0.0145460155542045,0.957,-0.064,-0.278,0.780755926089697,0.847559372312265,1.336,0.418,1.797,0.0723986573207592,0.236338025337662,1.22,0.286,1.256,0.209152866266575,0.279543005610309,0.732,-0.45,-1.904,0.0569491918629005,0.108586608949598
"OG663","Penicillin-binding protein 1A",2406.91,0.823360127276901,1.02828760217667,0.870226378112463,0.870417626897161,1.27570505080625,1.16411568774787,1.081,0.113,0.739,0.460165117746706,0.583156404298926,1.276,0.351,2.299,0.021507265961156,0.0510011178814113,1.072,0.101,0.656,0.512087325810064,0.738699231534454,1.443,0.529,3.464,0.000532701035713912,0.00144722917545806,1.472,0.557,3.65,0.00026269557563492,0.00103739965770372
"OG664","AB hydrolase superfamily protein YdjP",320.47,0.357621968480558,0.345715835278004,0.278219789734566,0.383310063949845,0.405131019149763,0.314257813084013,0.797,-0.327,-2.532,0.0113521972222046,0.0316693287160831,0.989,-0.016,-0.127,0.898669174454737,0.929220945725587,1.093,0.129,0.99,0.322052392666023,0.572798730477293,1.063,0.089,0.702,0.482984058806619,0.560783166975655,0.912,-0.133,-1.03,0.30290419606005,0.410583331036823
"OG665","putative metallo-hydrolase",249.15,0.324779134640507,0.354347333934615,0.328083936346208,0.328077316905835,0.409701043820288,0.317255716284293,1.04,0.057,0.459,0.646341632689508,0.745594834379109,1.124,0.169,1.378,0.16827243860001,0.265224492247165,1.025,0.036,0.276,0.782294722797241,0.90493647433039,1.175,0.233,1.898,0.0577575649494667,0.0923380557589551,1.026,0.038,0.301,0.763748484464991,0.833240909998113
"OG666","hypothetical protein",7.61,0.0435342244305361,0.011360754217751,0.00567058655413199,0.0400227100291766,0.0155864527540327,0.0167256151681259,0.139,-2.843,-3.987,6.70127161057806e-05,0.000396041976227054,0.256,-1.967,-3.287,0.00101104501562147,0.00396469539144646,0.966,-0.05,-0.096,0.923635617289909,0.974416000158761,0.375,-1.415,-2.52,0.0117423560042884,0.0229869983317859,0.398,-1.329,-2.334,0.0195785295248995,0.043135028829593
"OG667","hypothetical protein",21.13,0.0580456325740481,0.0497032997026607,0.0519803767462099,0.0619399083784875,0.0415638740107538,0.0418140379203147,0.911,-0.134,-0.374,0.708577262584386,0.791063775103949,0.889,-0.17,-0.479,0.631847550749671,0.729215961950741,1.145,0.195,0.534,0.593310700120221,0.798130650870839,0.648,-0.626,-1.687,0.0916989196991074,0.137935528184303,0.742,-0.431,-1.161,0.245629515244759,0.347278917812034
"OG668","Peroxiredoxin OsmC",4867.64,14.3172555104195,6.03099348904403,5.50046895750803,18.6253468790951,7.14826971133223,6.51529997756076,0.393,-1.346,-7.275,3.46790479868e-13,1.02963744856047e-11,0.43,-1.216,-6.577,4.80385212679927e-11,7.88211000278775e-10,1.321,0.402,2.174,0.0297069027609708,0.140249762600545,0.465,-1.105,-5.974,2.32016576661335e-09,1.67492227987086e-08,0.474,-1.078,-5.827,5.64439244345705e-09,9.91346109435343e-08
"OG669","hypothetical protein",739.54,0.587761840137672,0.450400610577886,0.495689717088883,0.535118940893534,0.477223656404937,0.387840351724658,0.863,-0.213,-1.739,0.0820715193151487,0.155300735335342,0.783,-0.353,-2.873,0.00406484430263442,0.0129970790907311,0.924,-0.114,-0.916,0.359798430170543,0.607952090003615,0.756,-0.403,-3.278,0.00104690211126935,0.00267517814088704,0.687,-0.542,-4.376,1.2061099961608e-05,7.35185948111467e-05
"OG670","Adenosine deaminase",68.84,0.0497775046783261,0.069353441445573,0.0379138054491383,0.0407207805529413,0.0897127222470486,0.0623969170516324,0.788,-0.344,-1.446,0.148109149278278,0.246584925433928,1.453,0.539,2.412,0.0158635610295092,0.0394060968203146,0.84,-0.252,-1.017,0.308925904786241,0.563577218322084,1.697,0.763,3.439,0.000582830919652747,0.00157655131628411,1.319,0.4,1.751,0.0798751224239833,0.14110955700148
"OG671","hypothetical protein",33.42,0.0298179619387233,0.0466880310318535,0.03592666138748,0.0332869897502936,0.0256215661710126,0.0276850936002084,1.222,0.289,0.988,0.323288623981277,0.450940619803862,1.59,0.669,2.353,0.0186058160627562,0.0454040168889569,1.073,0.101,0.325,0.745087157580545,0.88416841390645,0.798,-0.326,-1.064,0.287292870452197,0.368197697414524,0.956,-0.064,-0.211,0.832567120396453,0.885090536346442
"OG672","Tryptophan synthase alpha chain",110.83,0.137657626657822,0.107770000484595,0.112066927947272,0.0723165850329559,0.203301557661296,0.132218301724315,0.843,-0.247,-1.26,0.207664513074142,0.322086626621213,0.813,-0.299,-1.533,0.125359016992621,0.214766498569307,0.528,-0.922,-4.275,1.90720595010018e-05,0.00066063494993748,1.379,0.463,2.449,0.0143396899437149,0.0272037559218305,1.013,0.019,0.098,0.921677160457823,0.953011126941049
"OG673","ATP-dependent helicase/deoxyribonuclease subunit B",1294.91,0.423590512505792,0.25223148581722,0.244315080380482,0.457558474855853,0.38122279347443,0.288906212867689,0.59,-0.76,-7.541,4.65146110684919e-14,1.52641368427393e-12,0.609,-0.716,-7.128,1.01940909117293e-12,2.19262133838265e-11,1.092,0.127,1.259,0.20796686473801,0.448675917523007,0.838,-0.255,-2.56,0.0104813094270596,0.0208789023251492,0.71,-0.493,-4.906,9.27326787593916e-07,7.92038701458639e-06
"OG674","hypothetical protein",19.84,0.0264938571914742,0.0129635162235748,0.01999999407059,0.0260966099775306,0.034924002021484,0.0219769493910368,0.789,-0.343,-0.806,0.420272541878407,0.54399934542325,0.518,-0.948,-2.149,0.0316383350059934,0.0703663152243954,0.985,-0.022,-0.052,0.958629127966661,0.992041927447656,1.258,0.331,0.812,0.416707780823727,0.499648656429988,0.896,-0.159,-0.374,0.70821633399811,0.787819597230725
"OG675","Release factor glutamine methyltransferase",292.87,0.269880062890408,0.396159141541502,0.349442049645772,0.267943288018209,0.272619136731051,0.310647956997172,1.316,0.396,2.884,0.00392211688287256,0.0130772185907542,1.489,0.574,4.223,2.4091154438333e-05,0.000163269943394572,1.015,0.021,0.146,0.883558834104558,0.954764182086988,0.932,-0.101,-0.725,0.468603121075702,0.549715984930763,1.191,0.252,1.815,0.0694735074231646,0.127777970142605
"OG676","FMN reductase (NADPH)",986.78,1.09153540139246,1.10552359270346,1.28096516979794,1.15945130363408,1.08049513115605,1.08616544717312,1.199,0.262,2.951,0.00316927962052748,0.0110393622536251,1.033,0.047,0.529,0.596638474619823,0.698599228029033,1.079,0.11,1.21,0.226400075093058,0.466646105191807,0.918,-0.123,-1.373,0.169900060468283,0.234105387186684,1.035,0.05,0.557,0.577542078044261,0.67878885138661
"OG677","Methylated-DNA--protein-cysteine methyltransferase",80.54,0.144255418231362,0.154613814797795,0.182868027929108,0.115027230853086,0.116206689172078,0.110514419749944,1.283,0.36,1.6,0.109569280756446,0.196594090796098,1.092,0.127,0.561,0.57508794712636,0.680093258104858,0.753,-0.409,-1.68,0.0929947848589233,0.275358238967115,0.733,-0.448,-1.921,0.0547570229858661,0.088448196455149,0.787,-0.346,-1.475,0.140220260296657,0.219325840706401
"OG678","Elongation factor 4",7553.38,1.91764439824895,2.4168509762184,2.14974920786383,1.99000136408229,2.87348561614872,2.46071945262989,1.147,0.198,2.445,0.014498364962275,0.0387140494817064,1.288,0.365,4.507,6.58033462244691e-06,5.12854829636956e-05,1.054,0.076,0.934,0.350152865864651,0.60392883595428,1.395,0.481,5.939,2.8607545435281e-09,2.01545814450821e-08,1.336,0.418,5.156,2.52650334590826e-07,2.60376005979141e-06
"OG679","Mycothiol acetyltransferase",86.81,0.145993560716545,0.189345903629183,0.19761134961369,0.102222506135126,0.0944633500244405,0.17739288814679,1.401,0.487,2.281,0.0225474337959922,0.0552389979245623,1.34,0.423,1.987,0.0469453208267463,0.0961261331214329,0.712,-0.49,-2.08,0.0375635255843785,0.159115387928809,0.596,-0.746,-3.265,0.00109529377065354,0.00278741088164279,1.274,0.35,1.619,0.1054610247672,0.176760615436422
"OG680","hypothetical protein",312.37,0.434010922457332,0.323104019036955,0.256216869533028,0.448485151703092,0.610588562015776,0.428370113250931,0.608,-0.718,-4.258,2.06143236492961e-05,0.000138204632207916,0.764,-0.388,-2.335,0.0195210295000733,0.0472674248283328,1.066,0.092,0.551,0.581592114793818,0.791976841211215,1.319,0.4,2.448,0.0143545079362987,0.0272037559218305,1.031,0.044,0.266,0.790353084910569,0.854047051025546
"OG681","Beta-hexosaminidase",1027.1,0.820645150184818,0.643589524650919,0.696253053506107,0.860446017868644,0.727111860003397,0.637852893726968,0.867,-0.205,-1.782,0.0746819731999873,0.144385148186642,0.8,-0.322,-2.793,0.00521469836756162,0.0160958635256172,1.058,0.081,0.698,0.485255295990131,0.713577068513789,0.824,-0.279,-2.417,0.015641485243937,0.0291990001484872,0.809,-0.306,-2.64,0.00829652569751796,0.0206915350896098
"OG682","3-oxoacyl-[acyl-carrier-protein] synthase 3",2516.41,2.04142024714268,2.28176378942676,2.36856038376436,1.92196970140112,2.35858998905639,2.43850891912728,1.188,0.248,3.563,0.00036687847138881,0.00171347360981965,1.141,0.191,2.743,0.0060801550297852,0.0181821422593337,0.951,-0.072,-1.006,0.314469744076267,0.565362283310858,1.076,0.106,1.514,0.129965270758215,0.186712779533979,1.244,0.315,4.514,6.3664573532141e-06,4.22285761673297e-05
"OG683","Spore germination lipase LipC",658.15,0.815551540108489,0.642350888118359,0.722542480284559,0.760288039980773,0.548598444604305,0.589493007717699,0.905,-0.143,-1.419,0.155786255442009,0.255276557866209,0.802,-0.318,-3.143,0.00167392606013746,0.00615748022711331,0.944,-0.084,-0.812,0.416852154089818,0.660585298490215,0.624,-0.68,-6.624,3.50586899132806e-11,3.12272759441863e-10,0.751,-0.414,-4.043,5.26694972414082e-05,0.000258578201023764
"OG684","Malonyl CoA-acyl carrier protein transacylase",3556.87,3.08791457703175,2.99141937357015,2.77913974138384,3.61151124126916,4.1577368775043,3.44015493798953,0.922,-0.118,-1.769,0.0768544665624131,0.147215852232456,0.991,-0.014,-0.207,0.836340348427114,0.886080216218022,1.188,0.248,3.713,0.000204810830435041,0.00402563934664897,1.255,0.327,4.958,7.10567540939748e-07,3.28937738889587e-06,1.161,0.215,3.248,0.00116202551424657,0.0037637553669233
"OG685","DNA polymerase III subunit alpha AND Error-prone DNA polymerase",2262.24,0.682985527203052,0.572019283627416,0.731611657755066,0.557859936855278,0.561694970276168,0.552831080790703,1.096,0.133,1.88,0.0601474600623173,0.120585020414324,0.856,-0.224,-3.164,0.00155607886727996,0.00580967169909614,0.836,-0.259,-3.582,0.000341159729812729,0.00607751690109247,0.765,-0.387,-5.43,5.62695268102253e-08,3.03758008365155e-07,0.843,-0.246,-3.456,0.000547858945311868,0.00195194315658257
"OG686","hypothetical protein",306.47,0.474315740462222,0.545316202452048,0.649687202344836,0.480272520350119,0.329542143942405,0.538405516840624,1.4,0.485,3.183,0.00145708627052684,0.00567808306045927,1.174,0.231,1.513,0.13023353775626,0.221255070275281,1.035,0.05,0.316,0.752326910304707,0.886721793147419,0.644,-0.635,-4.021,5.78804145687874e-05,0.000182264840826459,1.181,0.239,1.555,0.120055664086073,0.19493413166059
"OG687","Biotin carboxyl carrier protein of acetyl-CoA carboxylase",2614.45,4.70918599753971,4.25661807223155,4.52549391449114,4.67730841631298,5.66341302649755,5.43492570301897,0.985,-0.022,-0.216,0.829261055783752,0.886492229267486,0.925,-0.113,-1.086,0.277535464248624,0.393280368088674,1.012,0.017,0.158,0.874556784214485,0.949149094791526,1.12,0.164,1.576,0.115138858582637,0.168321402875203,1.203,0.266,2.556,0.0105918788608846,0.0255475298636811
"OG688","ATP-dependent helicase/nuclease subunit A",3068.44,0.871408249615385,0.581494963389874,0.64200655750023,0.862382227145717,0.791631141538983,0.67847881978765,0.754,-0.407,-4.785,1.70813613685402e-06,1.45893545387463e-05,0.682,-0.553,-6.49,8.5874213574791e-11,1.39071616010084e-09,1.007,0.009,0.11,0.912736783037925,0.969593460775443,0.846,-0.241,-2.842,0.00448501611760523,0.00969292044827335,0.811,-0.303,-3.558,0.000374397629972074,0.00141049499871655
"OG689","hypothetical protein",495.93,0.692802711367671,0.452368741533432,0.452732313596021,0.7031639722868,0.599575642231741,0.567636805101046,0.67,-0.579,-4.817,1.45464068664492e-06,1.27742037763818e-05,0.668,-0.582,-4.862,1.16170710164323e-06,1.04219334945979e-05,1.032,0.046,0.383,0.702072339132821,0.860004132513386,0.808,-0.307,-2.582,0.00982498308343327,0.0196973535450825,0.855,-0.227,-1.899,0.0575154142933525,0.109498811639406
"OG690","Putative HMP/thiamine import ATP-binding protein YkoD",842.65,0.56812804979555,0.308650579190226,0.367835393290155,0.476123516276298,0.398902843935067,0.463778119706145,0.662,-0.595,-6.18,6.39586971346551e-10,1.17288963716051e-08,0.553,-0.854,-8.826,1.08636787550336e-18,3.76305761320193e-17,0.843,-0.246,-2.525,0.0115543600477826,0.0758330893662366,0.653,-0.615,-6.388,1.67844984834172e-10,1.43358011019323e-09,0.85,-0.234,-2.448,0.0143760005375269,0.0330754108308046
"OG691","Indole-3-glycerol phosphate synthase",99.14,0.11763035389059,0.0968246098103779,0.114915295699266,0.0660547973966388,0.158226111290938,0.101367364655308,0.986,-0.021,-0.113,0.909770118124576,0.936815307432986,0.839,-0.254,-1.391,0.164308108182303,0.259930152854198,0.569,-0.813,-3.99,6.61990429053956e-05,0.0017233557207348,1.241,0.312,1.757,0.0789702361464292,0.121575166018021,0.899,-0.154,-0.833,0.404751768188835,0.518198619026157
"OG692","hypothetical protein",251.64,0.19252759319115,0.155366750131372,0.157906184985111,0.208746454360097,0.212963413866981,0.155940141418995,0.843,-0.247,-1.792,0.0731219076632901,0.14225119946353,0.824,-0.28,-2.04,0.0413427696148924,0.0879768493340798,1.115,0.157,1.126,0.260065170172437,0.506720730007858,1.037,0.052,0.383,0.70196323160579,0.756751897811976,0.848,-0.239,-1.718,0.0858830583855856,0.150415974447788
"OG693","Cysteine synthase",2741.87,2.72397151556644,2.32505631662306,3.49408200909015,2.48226751978343,2.01808907880645,2.42776494678951,1.313,0.393,3.293,0.000991839674685919,0.00410905008084167,0.872,-0.197,-1.65,0.0988701622725683,0.176634802799273,0.929,-0.107,-0.89,0.373349096467973,0.621000797545061,0.689,-0.537,-4.483,7.37641398688078e-06,2.74578753481801e-05,0.928,-0.108,-0.906,0.365014809715103,0.475128880704314
"OG694","Aminodeoxychorismate/anthranilate synthase component 2",77.88,0.118729702992371,0.0975418291423066,0.105965506314588,0.0606404697411766,0.193649867550103,0.111222525107908,0.926,-0.111,-0.437,0.661798863678253,0.755735515573976,0.85,-0.234,-0.922,0.356562694685234,0.47656343008841,0.549,-0.864,-3.117,0.00182641294228534,0.0207048812639074,1.54,0.623,2.524,0.0116170663314785,0.0227774869738265,0.98,-0.03,-0.116,0.907428554497604,0.945332838311205
"OG695","Thiosulfate sulfurtransferase GlpE",35.11,0.130602673291608,0.0994065994053213,0.121917610913838,0.125785660091698,0.0685803921177438,0.0585396530884406,0.979,-0.031,-0.118,0.905705106868006,0.934945586311592,0.799,-0.324,-1.209,0.226476116737418,0.334219784108355,0.969,-0.045,-0.164,0.869608800281153,0.944923350953882,0.482,-1.052,-3.647,0.000265464726505871,0.000760998882650164,0.472,-1.082,-3.649,0.000262885558808641,0.00103739965770372
"OG696","hypothetical protein",133.16,0.436604105883057,0.311185876399267,0.374751807055679,0.355481213302624,0.273779430983878,0.249672226422749,0.878,-0.188,-1.028,0.303788520017377,0.429505991453139,0.733,-0.447,-2.434,0.0149248813924621,0.0379610353412703,0.861,-0.215,-1.139,0.254847619928076,0.498893221429059,0.574,-0.801,-4.262,2.02263986815298e-05,6.92920855930429e-05,0.599,-0.74,-3.91,9.23089330701807e-05,0.000424757341470536
"OG697","hypothetical protein",107.6,0.442252438659414,0.334736508201592,0.46579818123227,0.422008166974311,0.296884814362527,0.255530231735257,1.091,0.125,0.555,0.578763296399938,0.688662052109468,0.781,-0.356,-1.556,0.119714303054818,0.206764177159776,0.997,-0.004,-0.018,0.985616218703118,0.996807319320996,0.625,-0.679,-2.915,0.00355210064332994,0.00782591784846719,0.605,-0.726,-3.08,0.00206692459875129,0.00632626258999966
"OG698","Anthranilate synthase component 1",203.55,0.147023477243477,0.104015677322611,0.112541246304593,0.0952921667361347,0.200299590216297,0.120429319741257,0.781,-0.356,-2.527,0.0115122858145782,0.0320442419883461,0.722,-0.471,-3.345,0.000823397174553027,0.00332919284570196,0.666,-0.587,-3.924,8.70467188513139e-05,0.00201013441495534,1.264,0.337,2.483,0.013014605369131,0.0250450816285593,0.854,-0.227,-1.611,0.107165765923383,0.17913634062528
"OG699","hypothetical protein",76.09,0.22193918337136,0.176616767250751,0.207286147146841,0.17296729424374,0.201707035640423,0.128838772303491,0.948,-0.078,-0.326,0.744451148835848,0.822285890786035,0.807,-0.31,-1.296,0.194874106058535,0.299270948589893,0.8,-0.322,-1.29,0.196972196175921,0.438614872556024,0.839,-0.253,-1.059,0.289427121027243,0.370169866585613,0.597,-0.743,-2.988,0.0028093061482684,0.00816597847760068
"OG700","Putative NAD(P)H nitroreductase YodC AND malonic semialdehyde reductase RutE",149.65,0.137776852598513,0.126851118021237,0.131411064807834,0.106802175639657,0.128719581732742,0.0978793022479277,0.983,-0.024,-0.155,0.876470636145548,0.914609944161923,0.942,-0.086,-0.559,0.576491912846152,0.680118652146785,0.797,-0.327,-1.988,0.0467961409137345,0.181410990961657,0.87,-0.201,-1.288,0.197891728125843,0.267938094433145,0.739,-0.437,-2.722,0.00648768837052973,0.0168544737459387
"OG701","Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE",200.06,0.316078444583379,0.212726673105662,0.20202899464114,0.271987763356174,0.253674251300451,0.152358842624629,0.656,-0.608,-4.45,8.5695785249022e-06,6.36087167890062e-05,0.692,-0.532,-3.942,8.09584044121265e-05,0.000448689468008541,0.892,-0.164,-1.189,0.234530943236592,0.479442764288573,0.746,-0.423,-3.138,0.00169978964267149,0.00409987946694651,0.504,-0.989,-6.964,3.31333879799359e-12,1.46461895111676e-10
"OG702","Methionine--tRNA ligase",11677.09,5.37445034936738,4.91659667329022,5.26232135102293,5.17496559536414,4.85567149760766,4.77533892525396,1.002,0.003,0.032,0.974682803662921,0.984153405803775,0.935,-0.097,-0.95,0.341923558842318,0.462951876087264,0.977,-0.033,-0.323,0.746615348711701,0.88416841390645,0.841,-0.25,-2.44,0.0146768029985254,0.0276883106492605,0.925,-0.112,-1.097,0.272681992373126,0.376978319832914
"OG703","Transcriptional regulator SlyA",222.59,0.153303363683152,0.133995351665348,0.167045495556258,0.143260909810983,0.149179592950561,0.125221874283561,1.11,0.15,1.002,0.316428452445084,0.442783109521657,0.888,-0.171,-1.133,0.257124916217886,0.370474817629141,0.935,-0.097,-0.617,0.537322431873737,0.760932460509438,0.904,-0.146,-0.962,0.335859921641531,0.419236558845835,0.847,-0.239,-1.556,0.119670831919318,0.194562617214328
"OG704","hypothetical protein",13.39,0.0218313219858145,0.0125672059930874,0.018818318210615,0.0151792831969064,0.0289659741446625,0.0074007146761619,0.87,-0.201,-0.394,0.693908897420655,0.780327520687202,0.602,-0.732,-1.399,0.16187708682134,0.257804249382134,0.683,-0.55,-1.008,0.313331072701898,0.565362283310858,1.198,0.261,0.525,0.599843681249064,0.668869052993794,0.386,-1.373,-2.422,0.0154319618564548,0.035180359113344
"OG705","hypothetical protein",8.96,0.0164042005100571,0.00740918753331587,0.00862915345193998,0.0136723543577932,0.0176194683306456,0.00484800439655823,0.616,-0.698,-1.27,0.203907823964654,0.317444514961203,0.506,-0.982,-1.761,0.078304009430609,0.145521758211579,0.857,-0.223,-0.403,0.686602420579887,0.851957224683927,1.017,0.024,0.047,0.962842632734304,0.972986031620484,0.307,-1.704,-2.702,0.00688625285996141,0.0176690479760738
"OG706","1,4-dihydroxy-2-naphthoate octaprenyltransferase",139.59,0.123733636834961,0.105060266277008,0.11910009377017,0.128151534576181,0.179806100736176,0.106610504206445,0.988,-0.018,-0.112,0.911175137631712,0.937487951012166,0.864,-0.212,-1.306,0.191410963293417,0.29540776141942,1.045,0.063,0.377,0.706297462270091,0.860970580809632,1.339,0.421,2.681,0.00733581920784979,0.0150704556049237,0.897,-0.157,-0.956,0.339174085031864,0.447566226491782
"OG707","H(+)/Cl(-) exchange transporter ClcA",780.18,0.421737799170818,0.411605450662659,0.449106024941508,0.413739231746928,0.507168560316767,0.441007431190819,1.089,0.123,1.52,0.128541952846499,0.224184356922495,0.995,-0.007,-0.091,0.927121137102587,0.949975396850391,0.997,-0.005,-0.054,0.95654274127617,0.991136925087835,1.117,0.16,1.982,0.0475085195505381,0.077849045833799,1.086,0.119,1.466,0.142624372151809,0.221761336749757
"OG708","hypothetical protein",112.85,0.137608180671235,0.181184442265857,0.153985755564791,0.115829271636164,0.142427930338575,0.112945964497402,1.138,0.186,1.052,0.292682859508204,0.417592134790309,1.34,0.423,2.434,0.0149517080900786,0.0379610353412703,0.866,-0.207,-1.096,0.273155894349394,0.523234101772187,0.945,-0.081,-0.453,0.650326917757056,0.712616578596704,0.852,-0.232,-1.265,0.205745821483647,0.299725513306201
"OG709","tRNA threonylcarbamoyladenosine biosynthesis protein TsaB",1215.91,1.73173484733363,1.52380240700747,1.81882299018424,1.51597579778564,0.981752501270606,1.13701796059943,1.074,0.103,1.272,0.203443000459125,0.317116776965661,0.897,-0.157,-1.939,0.052517423024361,0.105457691644731,0.887,-0.173,-2.081,0.0374566342938099,0.159115387928809,0.526,-0.927,-11.12,1.00067002424437e-28,5.94207390587012e-27,0.682,-0.552,-6.664,2.67228553866816e-11,8.5444617095364e-10
"OG710","hypothetical protein",415.3,2.32182530296192,2.00257362482391,1.83092667552906,2.57288850187564,1.99189582653231,1.48357151491286,0.808,-0.307,-2.317,0.0205291665290841,0.0513023460155669,0.883,-0.18,-1.368,0.171416979953663,0.268538912063087,1.12,0.163,1.221,0.222009111099103,0.459538822817914,0.798,-0.326,-2.459,0.0139273762419677,0.0265151727843264,0.665,-0.588,-4.369,1.25076843983175e-05,7.5348224370541e-05
"OG711","hypothetical protein",433.57,0.661660060429564,0.548906907152996,0.405461629259178,0.779124554972127,0.864119401389377,0.652847845940665,0.629,-0.668,-5.677,1.36880360883982e-08,2.02709868541598e-07,0.852,-0.232,-2.024,0.042965131443406,0.0898951659562537,1.199,0.261,2.253,0.02424451965325,0.125201196256463,1.221,0.288,2.555,0.0106266718786732,0.0211010506890215,1.027,0.038,0.335,0.737898265638697,0.813580139037538
"OG712","Salicylate biosynthesis isochorismate synthase AND Isochorismate synthase MenF",764.05,0.531606040900935,0.41899811347646,0.343884580634242,0.704077024028124,0.62885935616518,0.654810593834631,0.664,-0.592,-4.703,2.56372207749792e-06,2.13130762042661e-05,0.806,-0.31,-2.491,0.0127237603989575,0.0333330445745798,1.351,0.434,3.478,0.000504559717774594,0.00815377265140825,1.107,0.147,1.185,0.235953412354545,0.309069228157687,1.284,0.36,2.915,0.00355420349855414,0.00984547496354954
"OG713","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase",1897.14,1.03860221141422,0.876908216182656,1.10829588991026,1.07816280078598,0.798805703644175,0.952762721184314,1.092,0.127,0.854,0.392929257606322,0.520716105237603,0.863,-0.213,-1.427,0.15363892059763,0.248492521381641,1.056,0.078,0.523,0.600981899493848,0.805407274823721,0.717,-0.48,-3.208,0.00133742844309966,0.00330252132385202,0.955,-0.066,-0.441,0.659072234387601,0.750559887014921
